20
272	285
205	168
28	323	15.378
169	323	10.5626
199	112	12.0642
327	303	5.46399
175	176	9.10677
306	291	6.5837
122	382	7.28172
210	300	12.3119
289	264	5.8874
381	284	12.1127
372	96	18.5052
19	254	19.7652
124	346	7.43353
118	136	12.993
166	69	14.6584
292	76	18.6178
167	146	8.65547
23	45	34.4704
153	243	14.8612
352	4	22.0543
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
