31
908	176
136	846
942	274	19.8079
279	623	13.9062
357	918	11.3083
329	692	11.3481
767	469	6.6398
781	311	24.0949
53	232	7.96917
407	39	27.4358
375	833	13.7798
590	56	5.26548
634	588	0.763999
27	483	19.2408
106	149	10.0604
464	622	16.6181
640	590	1.19333
839	908	6.40457
733	457	3.71014
29	189	7.07505
555	94	8.07753
221	948	20.1004
787	638	18.8862
743	432	3.81924
565	803	18.7834
428	783	9.6015
777	544	13.0757
805	888	5.04176
148	38	21.8681
349	445	20.3604
144	718	15.4087
124	419	20.107
690	223	12.7235
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
