30
33.597	17.908
39.456	22.709
17.185	36.689	1.0
41.933	40.31	1.0
23.854	37.194	1.0
48.4	3.447	1.0
36.057	24.253	1.0
45.473	10.69	1.0
12.872	44.49	1.0
17.809	31.632	1.0
6.417	39.258	1.0
31.316	26.129	1.0
2.321	33.947	1.0
31.398	35.707	1.0
35.131	4.162	1.0
43.672	22.429	1.0
8.943	25.666	1.0
13.498	7.589	1.0
25.665	13.223	1.0
19.895	14.52	1.0
30.809	38.643	1.0
18.622	24.185	1.0
35.394	33.376	1.0
1.337	21.642	1.0
0.669	28.769	1.0
24.038	18.009	1.0
9.186	38.493	1.0
11.811	20.706	1.0
39.355	47.35	1.0
25.687	26.298	1.0
41.415	16.4	1.0
25.407	48.088	1.0
0.841	0.8	0.896	0.831	0.797	0.778	0.828	0.778	0.72	0.816	0.863	0.785	0.773	0.802	0.765	0.791	0.723	0.772	0.774	0.855	0.711	0.897	0.732	0.788	0.822	0.892	0.852	0.778	0.719	0.867
