34
285	982
24	1055
333	826	39.6809
812	360	13.1451
148	958	38.9486
928	1068	18.6082
687	72	19.1331
1012	924	19.5161
433	1074	4.86364
517	754	12.7865
649	654	22.9997
903	670	26.4392
422	150	51.0785
1148	830	37.0914
164	531	29.4785
240	722	38.4175
951	888	19.1737
455	393	3.83968
947	347	36.335
245	442	34.4628
478	970	23.8258
578	752	12.6302
712	2	20.5037
82	1140	29.1983
833	110	38.342
844	737	24.2673
766	337	10.6652
534	18	38.9979
964	1137	16.1453
328	1124	33.4273
127	421	30.6548
251	276	45.9704
727	622	24.2655
451	1084	4.86586
470	390	3.97026
1047	753	29.2539
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
