20
30.241	27.862
62.023	21.709
37.314	43.603	1.0
33.133	12.947	1.0
42.689	1.332	1.0
17.946	29.034	1.0
54.066	31.302	1.0
60.704	8.904	1.0
51.318	10.125	1.0
49.864	3.459	1.0
26.611	49.523	1.0
18.855	5.346	1.0
39.039	18.916	1.0
35.796	56.625	1.0
22.08	45.713	1.0
33.157	42.494	1.0
7.104	3.659	1.0
34.472	23.061	1.0
22.422	37.864	1.0
35.059	49.478	1.0
43.939	47.166	1.0
22.236	25.854	1.0
0.839	0.707	0.888	0.895	0.826	0.787	0.759	0.818	0.845	0.762	0.714	0.888	0.752	0.782	0.808	0.892	0.879	0.881	0.858	0.757
