21
33.113	0.0
13.067	17.594
7.751	15.14	1.0
1.552	14.98	1.0
15.517	20.297	1.0
34.508	24.146	1.0
26.512	29.459	1.0
10.332	30.973	1.0
0.048	0.78	1.0
28.181	17.547	1.0
4.554	35.876	1.0
20.714	16.953	1.0
12.335	24.985	1.0
24.461	30.927	1.0
13.945	40.369	1.0
13.462	0.583	1.0
20.825	30.122	1.0
9.793	12.866	1.0
31.553	36.974	1.0
38.869	2.805	1.0
29.49	32.091	1.0
13.422	5.016	1.0
10.667	35.956	1.0
0.724	0.891	0.811	0.764	0.855	0.849	0.869	0.718	0.849	0.857	0.825	0.882	0.751	0.729	0.774	0.7	0.792	0.822	0.716	0.716	0.808
