22
34.596	14.913
38.138	34.694
25.549	32.724	1.0
22.189	31.477	1.0
35.111	21.348	1.0
1.103	36.43	1.0
15.912	35.082	1.0
24.707	26.601	1.0
12.475	19.062	1.0
18.696	11.063	1.0
20.874	1.656	1.0
20.883	7.419	1.0
22.248	37.952	1.0
25.997	5.346	1.0
1.98	32.009	1.0
17.99	31.011	1.0
27.245	23.351	1.0
30.72	1.863	1.0
9.848	2.527	1.0
26.109	40.781	1.0
34.688	5.483	1.0
14.388	1.593	1.0
37.535	38.709	1.0
2.237	2.313	1.0
0.594	0.519	0.535	0.531	0.561	0.506	0.554	0.624	0.639	0.613	0.694	0.618	0.692	0.506	0.644	0.508	0.54	0.592	0.515	0.683	0.602	0.554
