35
0	1086
689	490
989	210	17.639
1168	723	33.9365
569	469	14.717
188	242	53.381
827	1062	44.1979
183	649	23.3056
978	328	35.5265
1137	64	18.0203
312	523	26.0059
633	546	16.8759
990	636	28.0774
1014	39	29.0145
460	1073	28.9922
824	887	40.2928
242	452	20.1342
590	414	12.7601
830	708	26.6039
1185	7	21.1418
524	671	48.3117
1219	477	67.8936
691	466	5.92302
944	764	29.9165
343	396	27.6745
318	1209	11.3075
474	889	40.9869
458	272	40.1867
108	621	20.085
274	715	32.5443
547	420	12.6237
1066	812	26.8173
882	199	22.3567
311	1171	11.4603
1179	861	34.58
1053	187	15.892
361	1049	20.5631
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
