27
62.681	32.306
36.722	13.409
33.831	39.392	1.0
18.239	47.086	1.0
26.83	61.54	1.0
53.316	59.855	1.0
31.209	6.523	1.0
43.641	39.794	1.0
0.549	14.531	1.0
6.061	62.659	1.0
9.209	56.752	1.0
29.036	31.914	1.0
15.566	55.685	1.0
21.607	18.154	1.0
1.394	50.324	1.0
8.481	22.681	1.0
52.881	32.542	1.0
4.606	56.266	1.0
32.469	13.936	1.0
23.365	39.247	1.0
21.568	43.081	1.0
53.409	48.426	1.0
63.183	62.484	1.0
12.092	42.123	1.0
4.442	6.824	1.0
4.5	15.457	1.0
1.202	53.486	1.0
48.117	12.994	1.0
19.567	57.821	1.0
0.711	0.86	0.802	0.816	0.854	0.782	0.763	0.737	0.718	0.864	0.787	0.784	0.747	0.834	0.717	0.891	0.803	0.821	0.869	0.747	0.868	0.839	0.774	0.81	0.819	0.771	0.741
