33
272	100
985	248
352	1013	31.1654
913	340	18.5823
502	63	67.5122
765	871	27.3457
597	907	31.4318
3	583	16.9173
61	199	50.8835
822	795	27.6846
864	576	10.8799
273	773	10.7928
756	63	9.98011
850	381	21.1826
328	278	42.8827
639	1080	38.0673
308	747	11.7713
498	669	26.2761
593	598	34.6212
1045	93	37.9908
847	972	37.3964
39	651	21.047
212	1016	28.8528
523	329	42.8201
782	84	7.06963
867	538	8.7417
52	488	26.674
908	44	35.7864
771	446	27.5613
1008	947	33.5301
162	719	24.82
973	316	15.0819
117	1065	28.1995
465	920	32.2746
383	478	54.7603
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
