28
45.316	6.074
7.967	9.723
43.643	44.385	1.0
44.769	25.209	1.0
39.868	22.607	1.0
21.976	39.857	1.0
5.786	21.744	1.0
18.79	17.508	1.0
1.73	14.185	1.0
1.866	18.734	1.0
9.334	34.844	1.0
3.703	9.131	1.0
17.678	22.716	1.0
17.655	9.923	1.0
40.86	2.873	1.0
34.066	9.53	1.0
20.552	27.881	1.0
23.183	43.121	1.0
37.666	12.068	1.0
28.811	23.025	1.0
34.283	25.585	1.0
8.626	4.848	1.0
4.327	12.544	1.0
46.691	0.16	1.0
15.363	13.939	1.0
27.334	45.668	1.0
37.919	33.052	1.0
45.586	30.32	1.0
25.48	1.027	1.0
14.72	44.286	1.0
0.748	0.869	0.731	0.836	0.883	0.823	0.86	0.826	0.82	0.864	0.862	0.812	0.857	0.793	0.768	0.704	0.78	0.725	0.826	0.85	0.707	0.866	0.831	0.745	0.767	0.854	0.867	0.879
