31
16	424
520	34
52	351	15.3708
218	734	7.4944
891	256	16.0233
575	296	11.1109
503	864	15.9661
135	194	13.8365
17	431	0.865101
496	159	1.07464
187	620	16.0968
579	437	14.4464
544	118	8.32061
697	285	9.48809
529	765	3.54207
498	390	17.5578
91	635	14.764
278	364	17.428
177	913	18.5235
660	254	9.12218
824	439	9.80924
347	452	20.9499
510	769	3.26637
191	772	9.1553
188	44	22.9344
735	664	15.4241
880	371	16.0135
684	558	22.2856
912	956	51.9397
175	262	11.5761
488	155	1.21424
462	166	4.69535
446	245	8.92058
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
