20
387	344
82	333
247	195	12.6022
180	303	19.6935
53	265	14.4286
283	93	20.168
394	32	8.78767
163	170	17.86
350	193	35.1154
162	248	18.4048
19	60	29.9396
40	370	10.4129
63	353	9.03659
256	160	8.45645
158	125	13.9472
63	151	16.5622
21	138	17.4936
254	137	7.02996
379	11	10.2101
12	263	15.8238
84	290	8.64216
111	296	10.1654
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
