20
292	22
344	225
212	224	3.68206
271	294	19.5839
326	96	8.62206
364	311	32.0155
258	137	20.3528
328	392	14.9925
117	212	27.9969
380	160	24.0994
377	84	19.8453
219	309	16.9675
303	95	7.10944
198	242	3.91403
203	230	3.8464
320	49	12.6462
291	361	4.94981
274	50	12.6436
290	377	6.06254
29	143	41.7535
204	70	22.8428
149	40	23.7113
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
