30
57.508	0.339
15.262	44.389
19.428	15.342	1.0
13.977	30.4	1.0
10.139	66.146	1.0
18.401	31.452	1.0
14.412	2.495	1.0
29.051	61.843	1.0
67.149	55.992	1.0
13.491	23.52	1.0
13.188	62.636	1.0
52.44	60.445	1.0
43.984	63.139	1.0
1.389	8.016	1.0
41.617	10.593	1.0
20.31	38.493	1.0
67.183	34.037	1.0
28.779	33.628	1.0
20.391	23.684	1.0
56.618	49.006	1.0
31.594	25.858	1.0
20.845	12.92	1.0
23.756	21.173	1.0
5.84	12.01	1.0
39.805	41.131	1.0
64.227	50.851	1.0
48.628	57.936	1.0
42.728	37.53	1.0
65.398	48.403	1.0
51.643	35.134	1.0
38.249	23.14	1.0
63.631	0.888	1.0
0.766	0.728	0.774	0.815	0.74	0.881	0.833	0.848	0.793	0.735	0.825	0.71	0.847	0.782	0.7	0.806	0.768	0.897	0.712	0.78	0.855	0.758	0.797	0.775	0.813	0.739	0.783	0.855	0.858	0.753
