28
22.863	37.369
4.5	44.783
33.588	14.808	1.0
46.602	52.921	1.0
27.575	42.054	1.0
15.413	25.837	1.0
28.453	6.968	1.0
20.763	49.513	1.0
23.917	26.067	1.0
20.173	25.752	1.0
19.66	38.56	1.0
30.527	52.622	1.0
29.035	30.375	1.0
24.173	45.703	1.0
2.939	37.876	1.0
51.474	52.985	1.0
24.065	52.54	1.0
38.675	18.502	1.0
51.769	30.948	1.0
22.74	10.919	1.0
5.943	36.631	1.0
31.106	6.619	1.0
49.212	26.826	1.0
43.77	54.344	1.0
14.162	45.046	1.0
11.775	33.229	1.0
0.352	43.753	1.0
52.673	0.439	1.0
2.06	18.176	1.0
13.674	36.727	1.0
0.817	0.847	0.846	0.896	0.748	0.821	0.897	0.856	0.898	0.838	0.86	0.817	0.885	0.862	0.897	0.77	0.802	0.813	0.832	0.843	0.735	0.863	0.729	0.738	0.733	0.723	0.784	0.762
