24
33.651	41.989
39.592	20.863
40.523	4.915	1.0
45.903	43.965	1.0
27.944	10.653	1.0
21.544	28.308	1.0
29.956	32.092	1.0
37.146	30.505	1.0
3.884	16.904	1.0
54.136	14.867	1.0
29.119	38.485	1.0
6.376	49.106	1.0
14.45	60.601	1.0
37.009	54.823	1.0
23.27	6.361	1.0
19.467	0.97	1.0
10.542	10.418	1.0
58.659	21.973	1.0
28.585	48.685	1.0
21.688	19.546	1.0
53.059	52.571	1.0
52.627	35.996	1.0
36.831	26.283	1.0
21.418	2.729	1.0
30.124	51.039	1.0
29.711	7.409	1.0
0.861	0.864	0.751	0.703	0.853	0.875	0.706	0.895	0.883	0.797	0.843	0.802	0.708	0.849	0.858	0.804	0.703	0.716	0.79	0.777	0.775	0.867	0.888	0.725
