35
1196	981
724	72
1165	759	4.25019
652	693	21.7928
765	180	38.4654
349	899	47.9981
704	460	32.0191
267	157	25.4611
1172	747	4.78418
267	1111	31.5973
335	1160	29.311
1047	1130	81.4137
642	904	54.9864
640	1136	76.2878
45	805	7.27364
1213	1001	10.0835
361	628	57.2461
96	861	18.1032
441	754	51.2839
410	1029	44.498
1070	186	42.5121
955	120	49.7584
734	800	50.1612
608	436	32.6728
589	703	20.7284
36	863	20.794
932	764	62.5112
456	347	19.3481
152	679	13.0425
1119	14	59.185
422	398	19.7817
665	581	44.8961
657	255	42.1333
46	781	7.86644
776	943	50.008
152	716	11.9096
221	213	26.8879
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
