20
29.321	18.2
1.979	20.188
64.129	81.018	1.0
83.504	47.617	1.0
94.46	64.831	1.0
34.597	61.446	1.0
56.491	64.601	1.0
75.372	94.608	1.0
79.143	32.168	1.0
11.793	74.159	1.0
26.779	36.348	1.0
89.228	44.068	1.0
54.658	88.199	1.0
11.626	92.001	1.0
4.449	78.265	1.0
42.457	13.082	1.0
66.832	35.519	1.0
23.91	26.078	1.0
52.417	11.411	1.0
42.082	55.838	1.0
1.507	79.756	1.0
76.595	88.331	1.0
0.726	0.737	0.711	0.87	0.726	0.835	0.75	0.767	0.877	0.897	0.748	0.733	0.709	0.707	0.817	0.809	0.725	0.865	0.865	0.79
