31
956	90
309	745
71	733	48.2745
379	238	8.43268
901	334	23.552
630	694	7.81695
855	820	24.4195
838	610	46.8542
161	70	1.7029
596	704	9.92354
497	634	20.9135
68	532	58.6604
426	661	20.7504
845	917	12.3757
899	32	22.7968
799	363	28.0558
788	764	22.6749
373	38	40.2096
580	78	21.6032
609	540	3.61049
169	69	2.31065
541	773	22.6356
516	23	17.6785
390	201	9.87673
601	291	54.6057
808	956	11.0725
614	906	35.8396
288	590	39.8926
14	915	45.8253
435	783	24.1308
802	104	25.4031
723	17	33.0635
608	524	3.78634
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
