28
4.507	45.36
49.611	36.443
53.943	5.758	1.0
11.497	31.126	1.0
2.576	17.327	1.0
19.709	24.073	1.0
33.702	46.472	1.0
1.113	1.41	1.0
12.181	46.29	1.0
5.62	33.743	1.0
11.842	25.427	1.0
11.71	12.039	1.0
29.448	33.188	1.0
37.853	4.137	1.0
34.664	30.125	1.0
19.597	31.483	1.0
46.733	53.483	1.0
51.795	8.589	1.0
24.601	31.274	1.0
11.851	53.071	1.0
10.074	2.693	1.0
10.294	39.839	1.0
37.233	48.477	1.0
33.773	54.934	1.0
9.769	55.974	1.0
45.561	30.457	1.0
38.787	33.433	1.0
54.478	18.603	1.0
44.772	15.581	1.0
37.124	24.367	1.0
0.822	0.801	0.704	0.806	0.874	0.756	0.736	0.896	0.802	0.866	0.873	0.824	0.811	0.745	0.829	0.774	0.805	0.777	0.843	0.725	0.753	0.797	0.798	0.775	0.795	0.772	0.801	0.8
