22
8.472	32.136
5.276	20.466
17.685	24.46	1.0
27.02	24.273	1.0
29.584	0.103	1.0
23.371	28.384	1.0
32.969	19.513	1.0
24.526	13.075	1.0
6.721	26.214	1.0
18.165	4.838	1.0
0.906	26.797	1.0
28.721	4.698	1.0
6.415	2.484	1.0
33.079	16.173	1.0
31.704	7.016	1.0
10.367	1.303	1.0
22.565	8.637	1.0
24.847	3.75	1.0
28.019	10.777	1.0
19.99	0.887	1.0
3.71	1.258	1.0
2.877	24.117	1.0
1.556	6.444	1.0
29.691	14.112	1.0
0.639	0.654	0.567	0.563	0.571	0.61	0.515	0.622	0.524	0.677	0.586	0.621	0.557	0.517	0.655	0.647	0.608	0.627	0.671	0.693	0.672	0.563
