33
942	834
1000	384
920	733	10.3324
873	469	12.8654
661	857	26.5004
789	723	20.6019
968	1068	7.78928
979	1043	5.83141
894	1077	15.4742
428	890	28.4445
760	189	5.25141
877	717	10.9939
272	128	8.10911
114	447	43.1203
33	179	21.1084
958	288	27.2177
780	176	6.0121
937	1028	12.7193
1052	830	19.9888
927	118	11.8911
108	108	22.0016
17	98	20.9627
811	199	8.44932
599	515	40.3738
233	122	11.6578
552	900	7.97561
940	945	7.19877
1053	757	20.1135
974	938	8.65771
682	208	21.6716
967	88	14.1259
234	339	37.7389
559	926	6.44672
834	431	15.9732
749	468	27.4482
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
