18
5	106
116	30
239	10	8.38244
169	276	15.0163
269	131	9.71835
221	289	12.936
212	4	5.87678
80	321	32.0139
252	313	13.0716
200	15	6.27764
105	162	12.5429
55	62	20.3619
143	111	18.2863
145	171	12.9485
228	74	24.9564
220	255	11.8004
37	178	24.4486
285	158	12.4464
169	233	16.2012
312	219	25.5411
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
