25
17.846	45.889
56.033	56.949
19.329	24.291	1.0
41.886	31.505	1.0
53.928	22.987	1.0
14.784	55.029	1.0
39.11	43.551	1.0
45.792	60.101	1.0
31.236	14.001	1.0
19.968	43.252	1.0
42.479	12.249	1.0
30.998	18.766	1.0
2.804	47.804	1.0
0.592	58.181	1.0
46.438	15.473	1.0
35.573	41.307	1.0
48.495	25.755	1.0
44.501	44.251	1.0
16.237	61.913	1.0
51.289	4.361	1.0
5.467	46.336	1.0
57.842	1.208	1.0
38.836	6.258	1.0
7.62	2.622	1.0
17.076	40.293	1.0
60.02	4.408	1.0
55.027	38.2	1.0
0.822	0.743	0.786	0.876	0.773	0.735	0.709	0.763	0.756	0.872	0.891	0.884	0.814	0.868	0.867	0.717	0.79	0.731	0.808	0.813	0.864	0.747	0.863	0.724	0.879
