24
27.481	0.891
57.813	60.144
14.665	2.162	1.0
38.316	31.559	1.0
57.207	48.509	1.0
33.163	31.74	1.0
4.839	17.255	1.0
26.459	52.128	1.0
30.024	28.595	1.0
41.279	2.214	1.0
56.374	56.064	1.0
45.328	29.487	1.0
38.611	34.33	1.0
43.585	8.908	1.0
36.318	1.014	1.0
57.589	44.771	1.0
24.337	20.099	1.0
57.453	33.221	1.0
54.075	50.029	1.0
44.614	37.244	1.0
54.376	30.192	1.0
19.672	14.64	1.0
45.681	6.71	1.0
59.833	34.706	1.0
57.003	23.435	1.0
60.399	11.618	1.0
0.761	0.863	0.803	0.813	0.785	0.764	0.765	0.899	0.75	0.739	0.786	0.884	0.866	0.829	0.88	0.763	0.784	0.887	0.791	0.834	0.785	0.864	0.792	0.822
