25
2.902	36.107
38.17	23.556
32.734	7.125	1.0
40.81	15.975	1.0
6.65	29.915	1.0
23.37	26.738	1.0
40.809	43.623	1.0
41.538	21.793	1.0
2.613	19.42	1.0
7.964	37.61	1.0
10.688	5.71	1.0
11.266	26.197	1.0
41.012	6.901	1.0
28.919	42.609	1.0
15.396	31.303	1.0
20.004	37.418	1.0
27.862	23.702	1.0
22.418	30.04	1.0
27.318	34.443	1.0
2.298	10.981	1.0
15.215	20.351	1.0
29.59	17.181	1.0
31.135	14.769	1.0
18.76	41.926	1.0
31.533	22.179	1.0
17.598	3.975	1.0
32.511	30.951	1.0
0.792	0.839	0.784	0.768	0.795	0.732	0.886	0.709	0.807	0.89	0.82	0.826	0.795	0.803	0.865	0.802	0.761	0.882	0.724	0.849	0.798	0.747	0.833	0.708	0.701
