24
10.005	45.687
49.975	31.867
8.199	36.534	1.0
51.283	42.274	1.0
43.306	30.328	1.0
12.057	19.65	1.0
20.56	28.856	1.0
36.207	35.739	1.0
19.914	23.184	1.0
22.775	48.93	1.0
40.029	24.328	1.0
27.521	23.803	1.0
35.328	22.18	1.0
22.649	40.294	1.0
25.243	30.513	1.0
50.894	46.994	1.0
29.292	49.988	1.0
32.372	11.513	1.0
4.646	0.092	1.0
22.614	4.152	1.0
16.888	29.557	1.0
26.935	4.513	1.0
5.983	31.474	1.0
45.593	7.578	1.0
32.627	22.419	1.0
33.341	47.929	1.0
0.716	0.771	0.715	0.83	0.859	0.833	0.751	0.719	0.831	0.735	0.849	0.798	0.895	0.731	0.874	0.813	0.879	0.874	0.836	0.831	0.753	0.832	0.79	0.788
