35
1036	218
529	1184
623	662	21.9975
499	192	10.4608
1059	420	10.5115
910	591	11.1324
953	1033	56.9699
1094	370	11.044
598	797	14.2533
696	71	21.7842
494	997	10.1685
130	336	4.27517
975	516	16.3015
746	223	19.8621
51	609	10.2954
308	327	25.9354
528	14	7.89486
504	50	6.41563
240	561	15.8302
110	617	10.5831
141	717	4.77732
58	692	4.71794
94	719	7.36849
1093	197	11.9457
94	381	4.55116
94	346	3.80927
476	483	27.9051
544	250	14.4586
460	949	8.04118
48	1170	37.5694
1102	519	19.2008
1197	804	34.0059
42	77	41.7235
876	127	23.6264
962	626	9.62034
192	989	31.0891
625	1007	21.9002
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
