25
38.709	6.974
38.875	10.088
13.602	5.874	1.0
32.017	5.324	1.0
37.514	25.808	1.0
8.293	34.418	1.0
37.206	20.979	1.0
35.454	15.396	1.0
24.535	30.815	1.0
26.439	13.315	1.0
27.285	4.95	1.0
2.723	21.164	1.0
8.839	4.047	1.0
14.12	11.562	1.0
0.091	10.739	1.0
19.292	43.799	1.0
35.828	43.818	1.0
39.636	17.52	1.0
31.686	27.914	1.0
24.576	36.599	1.0
17.186	28.291	1.0
31.753	32.796	1.0
28.883	26.854	1.0
43.269	7.844	1.0
34.157	29.843	1.0
7.806	17.725	1.0
43.561	28.271	1.0
0.845	0.869	0.827	0.879	0.739	0.747	0.81	0.838	0.821	0.826	0.885	0.756	0.823	0.822	0.813	0.833	0.876	0.874	0.748	0.777	0.758	0.856	0.855	0.716	0.887
