23
49.574	43.92
24.918	39.24
23.43	24.881	1.0
20.457	30.956	1.0
42.162	14.173	1.0
33.0	32.035	1.0
32.886	26.741	1.0
1.407	20.375	1.0
27.45	42.161	1.0
44.464	32.797	1.0
44.723	28.734	1.0
7.199	50.642	1.0
6.447	3.54	1.0
5.688	29.464	1.0
18.179	12.435	1.0
11.202	23.029	1.0
30.784	4.618	1.0
32.408	18.559	1.0
40.844	6.084	1.0
8.977	21.867	1.0
39.376	1.886	1.0
1.733	16.752	1.0
27.896	49.009	1.0
44.337	12.033	1.0
35.911	14.924	1.0
0.814	0.859	0.835	0.769	0.78	0.803	0.779	0.758	0.701	0.742	0.755	0.754	0.868	0.729	0.805	0.764	0.766	0.769	0.877	0.771	0.792	0.711	0.723
