25
33.614	35.617
15.698	12.167
15.703	49.494	1.0
48.346	48.134	1.0
53.19	21.479	1.0
39.801	22.644	1.0
30.372	16.723	1.0
38.372	43.946	1.0
44.884	30.694	1.0
0.773	53.847	1.0
46.398	11.602	1.0
11.79	58.607	1.0
15.584	9.72	1.0
43.951	56.666	1.0
22.889	16.402	1.0
0.555	41.77	1.0
35.094	58.684	1.0
48.043	60.582	1.0
9.572	16.616	1.0
41.473	46.531	1.0
58.278	17.672	1.0
34.165	26.086	1.0
56.874	13.604	1.0
56.062	39.158	1.0
3.007	24.259	1.0
59.662	12.838	1.0
1.654	13.995	1.0
0.739	0.772	0.795	0.798	0.85	0.872	0.701	0.816	0.707	0.764	0.826	0.704	0.708	0.73	0.853	0.711	0.844	0.7	0.762	0.873	0.708	0.789	0.874	0.832	0.817
