29
58.548	0.432
28.586	39.391
13.193	62.481	1.0
5.0	34.489	1.0
52.608	52.895	1.0
39.082	23.165	1.0
38.939	62.463	1.0
6.228	51.8	1.0
15.416	60.068	1.0
42.16	16.951	1.0
50.228	49.612	1.0
20.954	5.706	1.0
61.249	21.538	1.0
6.729	0.045	1.0
54.966	31.347	1.0
29.153	45.073	1.0
41.631	21.789	1.0
9.73	2.843	1.0
13.818	8.956	1.0
21.446	12.124	1.0
36.097	3.829	1.0
32.403	52.282	1.0
33.434	16.429	1.0
52.047	45.975	1.0
48.204	61.001	1.0
60.901	58.042	1.0
47.185	38.992	1.0
51.596	33.917	1.0
22.651	48.654	1.0
12.594	17.288	1.0
35.749	55.754	1.0
0.88	0.718	0.865	0.797	0.839	0.807	0.862	0.827	0.719	0.8	0.73	0.755	0.752	0.802	0.863	0.827	0.705	0.74	0.88	0.871	0.722	0.713	0.81	0.821	0.716	0.811	0.776	0.738	0.705
