21
21.795	26.517
22.801	45.117
33.369	2.286	1.0
36.966	14.153	1.0
13.715	29.55	1.0
42.471	3.419	1.0
25.033	35.303	1.0
23.771	4.928	1.0
14.78	33.545	1.0
15.985	2.345	1.0
13.038	15.004	1.0
14.983	12.966	1.0
40.27	41.387	1.0
11.633	5.141	1.0
1.533	13.768	1.0
43.656	13.612	1.0
11.305	11.637	1.0
28.527	5.428	1.0
14.576	9.517	1.0
0.517	31.392	1.0
15.375	17.464	1.0
26.071	31.954	1.0
21.815	38.698	1.0
0.825	0.869	0.7	0.842	0.884	0.852	0.873	0.715	0.705	0.879	0.876	0.893	0.726	0.842	0.735	0.889	0.799	0.766	0.705	0.709	0.898
