32
306	316
606	676
571	752	4.74426
862	102	18.8717
545	760	2.93791
699	135	4.9052
817	927	8.71109
649	287	12.5894
291	575	14.429
332	1012	24.444
581	863	12.03
90	343	15.5337
359	488	14.7499
668	348	12.6928
816	522	4.39758
934	582	17.3676
938	768	22.6106
221	415	16.774
646	978	15.3295
435	176	20.1837
308	366	8.5197
961	353	42.3985
615	674	1.84031
715	155	3.55925
840	557	5.94642
423	859	21.4063
335	778	13.2396
284	3	44.2877
435	605	16.7841
94	682	25.6647
269	798	10.1267
463	480	16.9365
755	124	7.7822
763	891	11.6747
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
