33
167	173
1085	765
873	115	47.1621
877	993	20.3751
564	773	69.0808
1010	120	13.7317
943	230	36.777
229	828	23.2754
521	7	87.4456
60	51	12.2122
966	1043	31.6798
1046	874	37.9437
263	716	13.7666
547	226	31.6784
722	992	25.8774
713	926	25.5429
70	86	6.24578
259	262	47.058
403	581	52.4344
138	465	21.7754
334	1040	37.7683
1029	583	75.2275
130	984	60.9233
202	772	22.9953
1049	1016	13.5876
176	514	22.3114
53	94	6.74304
1054	1056	12.3137
447	1008	40.7702
327	750	17.74
825	973	19.1523
831	375	66.5809
533	326	40.1063
296	703	12.7308
1031	160	17.7421
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
