23
42.816	20.259
27.291	1.849
30.047	2.68	1.0
23.957	12.909	1.0
4.062	11.153	1.0
47.352	18.449	1.0
25.933	50.195	1.0
23.77	43.947	1.0
43.656	16.921	1.0
24.519	28.198	1.0
17.819	33.168	1.0
41.744	39.982	1.0
9.758	43.425	1.0
47.399	23.24	1.0
2.222	40.051	1.0
18.983	49.036	1.0
33.686	26.314	1.0
1.084	8.416	1.0
38.587	35.175	1.0
11.827	5.851	1.0
38.384	23.245	1.0
38.188	46.602	1.0
50.23	31.322	1.0
0.854	1.62	1.0
17.661	6.493	1.0
0.824	0.798	0.77	0.74	0.858	0.871	0.766	0.852	0.71	0.855	0.783	0.818	0.888	0.778	0.879	0.71	0.829	0.737	0.793	0.893	0.882	0.864	0.805
