30
35.898	16.809
42.69	28.187
7.747	41.875	1.0
13.512	41.243	1.0
19.936	55.393	1.0
2.463	35.767	1.0
17.509	1.736	1.0
9.07	47.541	1.0
46.064	7.909	1.0
48.406	57.802	1.0
37.427	8.607	1.0
41.066	8.458	1.0
49.239	45.931	1.0
28.25	49.567	1.0
43.647	4.294	1.0
34.612	19.369	1.0
19.457	37.109	1.0
15.251	3.107	1.0
6.964	57.301	1.0
40.064	30.431	1.0
32.856	0.189	1.0
46.203	22.886	1.0
1.268	55.34	1.0
1.991	48.694	1.0
19.685	27.876	1.0
9.884	39.687	1.0
10.703	18.711	1.0
12.418	28.891	1.0
38.586	23.688	1.0
52.349	27.022	1.0
40.252	3.988	1.0
16.833	10.266	1.0
0.891	0.786	0.896	0.818	0.787	0.802	0.728	0.8	0.839	0.738	0.768	0.707	0.796	0.828	0.708	0.817	0.855	0.817	0.843	0.799	0.806	0.775	0.85	0.81	0.813	0.883	0.87	0.789	0.733	0.727
