25
50.572	25.457
2.936	32.624
37.891	10.508	1.0
45.385	3.425	1.0
25.043	39.94	1.0
42.736	47.743	1.0
4.45	38.978	1.0
2.986	6.614	1.0
26.395	47.329	1.0
26.993	18.269	1.0
42.745	33.729	1.0
26.264	24.367	1.0
6.036	33.133	1.0
21.802	22.835	1.0
44.204	50.838	1.0
46.836	14.955	1.0
48.425	38.128	1.0
33.418	20.045	1.0
11.817	10.79	1.0
18.889	15.497	1.0
11.363	21.342	1.0
30.891	25.873	1.0
26.978	44.215	1.0
50.51	50.029	1.0
23.892	4.402	1.0
23.337	45.073	1.0
4.77	29.927	1.0
0.725	0.799	0.841	0.899	0.838	0.716	0.765	0.863	0.719	0.876	0.883	0.874	0.705	0.754	0.785	0.732	0.879	0.746	0.76	0.832	0.727	0.759	0.856	0.727	0.711
