25
50.924	50.972
35.235	51.912
33.742	20.774	1.0
8.429	21.479	1.0
36.919	1.117	1.0
25.094	1.509	1.0
5.341	31.607	1.0
41.494	21.247	1.0
0.34	5.338	1.0
52.923	50.441	1.0
7.974	0.861	1.0
29.328	50.771	1.0
11.735	8.199	1.0
13.424	30.527	1.0
48.243	47.969	1.0
6.209	18.452	1.0
32.603	35.522	1.0
20.742	21.242	1.0
26.704	26.381	1.0
4.547	38.842	1.0
26.562	38.768	1.0
20.259	3.796	1.0
42.061	43.933	1.0
40.757	48.198	1.0
31.956	10.477	1.0
13.539	24.561	1.0
42.32	36.627	1.0
0.739	0.824	0.701	0.791	0.777	0.85	0.816	0.878	0.783	0.766	0.72	0.721	0.722	0.764	0.752	0.778	0.814	0.749	0.881	0.893	0.873	0.847	0.812	0.799	0.881
