34
728	631
951	185
217	100	19.6154
83	918	29.9329
666	543	22.1234
414	1102	42.6459
368	931	16.1422
803	763	20.5022
746	922	9.2172
166	762	15.9194
185	815	6.64282
1050	269	38.7183
378	604	24.2927
777	904	9.52596
309	78	28.1914
944	467	25.0993
30	245	31.7908
857	608	15.8261
421	36	35.2273
43	771	30.3518
176	972	22.5465
926	733	33.8141
460	482	22.6576
324	982	17.1286
626	230	12.1334
864	540	13.763
515	306	30.8933
659	1038	24.2537
845	419	27.7961
615	1139	28.0029
187	847	4.88244
598	194	11.9411
758	848	11.8686
169	852	5.19553
455	566	20.061
3	377	30.188
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
