18
299	305
139	117
292	169	2.08122
49	99	11.052
8	225	15.0711
68	260	4.4085
123	229	15.5107
135	126	1.9987
1	122	3.26734
157	130	5.03139
313	52	29.6218
300	309	0.951634
99	275	8.55963
276	185	4.66838
233	207	8.42402
294	160	2.622
262	205	6.49584
55	250	3.97172
98	135	10.4284
2	135	3.72209
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
