31
688	633
55	673
612	937	7.77589
266	0	27.6647
179	173	36.2205
627	138	17.3174
553	934	18.988
40	23	25.0928
792	689	40.5672
883	16	30.9444
450	113	34.3086
299	61	23.2537
263	252	31.331
370	663	34.5199
777	163	20.9643
122	582	37.2381
323	374	23.1303
917	645	49.6285
440	6	35.2998
928	818	68.1759
623	917	6.91945
346	552	29.3791
785	47	35.4471
97	253	34.9502
728	210	23.1641
873	423	65.4011
71	100	30.9705
682	511	44.9735
325	306	26.6377
674	115	18.2995
569	24	47.1712
942	98	31.3513
431	591	31.3198
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
