33
653	242
588	444
50	768	31.2875
484	350	10.4637
20	970	58.0773
62	264	32.5072
912	146	19.624
903	803	14.5077
472	1074	44.0649
773	796	16.8711
1037	618	12.8664
724	728	20.7119
314	62	31.4435
605	710	27.7112
175	312	25.5435
778	913	10.0219
330	195	35.2235
355	375	37.5585
504	40	50.5309
141	697	26.5399
353	800	33.0736
102	462	23.7499
772	986	20.8424
489	831	27.0041
491	299	13.9429
852	68	28.8618
491	924	26.1447
780	877	8.21168
990	107	22.9964
716	1063	22.8708
954	827	16.0245
1049	669	11.7951
140	552	23.8587
969	718	27.3331
823	551	57.3657
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
