30
6.14	23.023
21.826	9.284
16.227	9.359	1.0
9.25	31.343	1.0
50.187	28.573	1.0
9.015	40.865	1.0
30.446	54.449	1.0
16.719	5.729	1.0
29.139	12.022	1.0
45.35	21.364	1.0
56.917	57.894	1.0
55.752	31.635	1.0
49.658	13.684	1.0
24.37	56.79	1.0
50.596	3.91	1.0
38.341	1.107	1.0
13.359	27.26	1.0
11.283	24.013	1.0
25.713	10.46	1.0
31.716	40.452	1.0
18.095	46.476	1.0
54.01	6.675	1.0
3.805	29.441	1.0
48.135	40.91	1.0
37.73	41.209	1.0
6.323	48.587	1.0
44.799	15.149	1.0
36.895	30.316	1.0
57.793	55.25	1.0
48.857	10.363	1.0
32.335	22.171	1.0
55.891	52.658	1.0
0.874	0.889	0.826	0.803	0.702	0.751	0.806	0.895	0.842	0.701	0.824	0.761	0.893	0.899	0.838	0.712	0.803	0.812	0.711	0.775	0.813	0.819	0.706	0.703	0.745	0.776	0.803	0.751	0.873	0.758
