22
14.485	6.696
14.606	36.862
2.316	29.32	1.0
0.374	32.287	1.0
23.032	31.27	1.0
38.474	26.317	1.0
14.715	33.463	1.0
39.644	21.237	1.0
11.214	41.484	1.0
22.584	18.002	1.0
20.246	21.4	1.0
15.425	14.306	1.0
19.549	16.486	1.0
26.9	21.181	1.0
23.659	37.253	1.0
41.545	23.52	1.0
5.201	39.949	1.0
29.109	0.522	1.0
32.875	4.033	1.0
9.284	11.012	1.0
21.885	9.273	1.0
21.074	25.702	1.0
0.526	20.867	1.0
25.538	23.965	1.0
0.588	0.603	0.621	0.697	0.562	0.624	0.672	0.675	0.569	0.636	0.534	0.624	0.531	0.655	0.514	0.654	0.597	0.605	0.621	0.572	0.667	0.528
