30
34.002	12.937
31.782	30.663
9.289	22.512	1.0
28.161	47.34	1.0
11.886	30.738	1.0
20.864	37.297	1.0
30.131	37.161	1.0
32.711	5.548	1.0
34.859	39.957	1.0
43.241	9.711	1.0
44.129	35.924	1.0
23.454	34.174	1.0
23.595	37.586	1.0
33.501	15.194	1.0
15.805	47.629	1.0
44.959	22.364	1.0
27.398	11.882	1.0
24.537	42.537	1.0
34.065	3.262	1.0
15.868	13.881	1.0
37.833	37.105	1.0
18.404	47.564	1.0
46.481	12.872	1.0
24.63	1.379	1.0
31.167	11.905	1.0
22.995	4.699	1.0
41.267	4.602	1.0
20.54	13.837	1.0
13.63	39.72	1.0
19.155	24.449	1.0
23.748	22.572	1.0
29.453	19.261	1.0
0.797	0.808	0.716	0.762	0.754	0.704	0.733	0.701	0.884	0.722	0.863	0.743	0.888	0.815	0.783	0.755	0.785	0.794	0.801	0.738	0.868	0.826	0.896	0.891	0.842	0.702	0.832	0.842	0.764	0.865
