32
495	229
259	257
1000	366	33.9489
734	127	3.76533
777	743	12.7817
744	572	6.41351
860	793	10.3281
809	524	12.8869
714	187	3.22742
710	561	5.54919
24	8	10.331
652	286	11.4802
503	500	9.57864
724	215	5.65924
840	2	26.6827
529	401	14.3433
838	144	14.234
515	942	33.5499
571	501	11.2092
131	822	14.8048
687	635	15.268
886	970	13.652
459	358	8.99261
749	101	4.16581
314	219	10.0214
17	87	9.27634
802	966	9.11287
247	917	17.3664
537	740	29.2145
226	748	19.18
701	808	18.8853
1	793	13.7214
727	930	11.0566
797	592	7.32195
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
