18
216	215
129	149
235	129	2.7995
236	155	2.33974
94	254	2.89864
73	264	3.3473
221	150	2.61549
206	4	4.29985
87	142	1.10924
259	16	9.90241
63	155	5.25591
92	135	0.940064
290	313	8.61374
117	199	7.70857
115	272	5.35823
90	58	14.5081
29	322	7.93481
283	94	6.85138
205	41	4.91243
246	242	5.27248
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
