35
1044	128
949	215
1120	676	37.9157
550	250	33.8948
755	256	38.7699
744	1023	39.7384
289	684	40.7415
909	431	38.2991
249	1221	18.2631
310	481	27.3923
81	738	15.7125
731	719	62.7497
1182	524	44.4945
445	1126	16.8283
651	148	41.5161
68	955	35.4889
1155	302	40.5582
735	1169	38.6147
1004	315	27.3871
1176	921	27.7136
1058	934	17.4938
1060	995	12.4423
612	382	41.237
342	1119	10.5644
972	614	36.085
1034	41	18.1321
1069	185	13.3219
199	303	29.0731
366	1147	10.127
998	114	10.7351
232	425	24.0992
343	921	31.137
228	1137	18.3665
418	122	44.6478
3	1100	44.6302
217	832	32.3124
149	746	14.5937
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
