29
38.967	5.388
11.526	42.337
46.886	18.385	1.0
30.986	19.979	1.0
24.511	40.371	1.0
5.294	46.088	1.0
47.531	8.145	1.0
26.271	30.817	1.0
21.697	7.988	1.0
41.089	8.335	1.0
11.729	14.124	1.0
21.9	16.503	1.0
38.673	41.874	1.0
7.506	6.318	1.0
5.026	2.587	1.0
45.722	40.358	1.0
27.221	6.973	1.0
13.539	23.101	1.0
38.346	22.169	1.0
6.927	34.449	1.0
27.757	26.031	1.0
27.204	2.726	1.0
22.696	45.27	1.0
6.444	18.574	1.0
39.16	12.145	1.0
10.853	0.4	1.0
19.787	28.97	1.0
38.614	19.459	1.0
16.02	0.772	1.0
24.74	37.719	1.0
39.379	15.85	1.0
0.851	0.786	0.818	0.733	0.89	0.706	0.788	0.78	0.716	0.829	0.889	0.786	0.741	0.861	0.813	0.756	0.718	0.739	0.708	0.829	0.716	0.765	0.732	0.887	0.767	0.772	0.73	0.747	0.766
