28
44.428	65.049
3.21	41.414
27.556	35.624	1.0
33.566	52.007	1.0
53.032	22.659	1.0
36.065	13.915	1.0
11.364	58.332	1.0
65.57	14.398	1.0
48.877	53.048	1.0
65.521	29.885	1.0
52.231	11.473	1.0
63.646	21.185	1.0
51.376	40.965	1.0
51.754	37.48	1.0
0.538	30.04	1.0
23.307	46.646	1.0
27.829	48.323	1.0
9.513	38.483	1.0
65.618	59.186	1.0
13.468	7.531	1.0
32.317	22.969	1.0
26.832	1.742	1.0
38.936	55.263	1.0
42.858	57.022	1.0
13.619	11.924	1.0
25.758	65.245	1.0
17.857	38.47	1.0
36.828	23.345	1.0
49.659	21.488	1.0
55.846	57.774	1.0
0.85	0.71	0.733	0.702	0.796	0.81	0.825	0.853	0.778	0.847	0.871	0.811	0.736	0.81	0.881	0.733	0.836	0.883	0.84	0.772	0.867	0.867	0.753	0.717	0.834	0.782	0.727	0.733
