22
16.129	8.97
1.649	3.208
19.403	13.207	1.0
24.648	1.273	1.0
24.738	24.765	1.0
4.385	0.132	1.0
22.014	8.93	1.0
20.233	24.266	1.0
13.628	1.552	1.0
19.295	3.352	1.0
4.464	20.791	1.0
3.359	8.994	1.0
11.442	10.489	1.0
22.851	18.279	1.0
20.786	16.264	1.0
14.667	7.882	1.0
18.455	9.378	1.0
15.909	5.477	1.0
9.994	6.043	1.0
7.828	14.61	1.0
16.07	19.454	1.0
13.497	20.918	1.0
10.523	18.138	1.0
2.603	15.808	1.0
0.597	0.637	0.523	0.662	0.519	0.655	0.668	0.553	0.583	0.511	0.576	0.582	0.571	0.559	0.608	0.51	0.63	0.678	0.584	0.51	0.537	0.543
