21
23.977	20.893
19.953	11.083
11.112	24.94	1.0
29.992	20.487	1.0
21.187	21.979	1.0
32.484	10.805	1.0
16.131	38.117	1.0
40.051	30.0	1.0
27.331	18.613	1.0
11.524	16.08	1.0
10.323	34.855	1.0
28.98	9.138	1.0
37.674	2.595	1.0
22.902	0.784	1.0
39.502	11.462	1.0
37.95	14.694	1.0
25.214	6.067	1.0
8.351	19.786	1.0
0.355	18.608	1.0
3.948	1.251	1.0
25.337	16.084	1.0
12.058	21.473	1.0
6.257	12.138	1.0
0.723	0.854	0.792	0.73	0.761	0.87	0.883	0.738	0.753	0.717	0.747	0.838	0.726	0.788	0.739	0.747	0.711	0.803	0.777	0.781	0.84
