31
221	564
36	136
396	74	8.27252
337	890	10.9014
364	84	9.57463
369	232	21.4961
738	664	12.0666
417	624	4.16833
724	28	47.5632
126	867	39.2955
27	300	19.5219
387	897	11.6519
371	333	26.8543
520	177	11.4763
88	253	2.96478
759	704	9.81283
100	254	2.93013
821	229	22.3701
892	301	27.1183
912	88	40.8444
402	626	3.90974
945	688	40.0069
556	193	10.463
515	539	18.1742
462	959	21.4929
288	852	15.3452
280	732	33.8059
426	526	18.7721
504	380	35.4867
732	861	38.6578
816	503	42.4327
116	612	29.8787
643	691	23.7365
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
