34
444	816
504	985
900	502	31.4909
359	682	31.1832
821	441	31.7679
641	1049	6.88275
303	623	17.7099
707	1146	35.2732
699	516	53.3184
710	73	90.7691
456	647	34.9501
1040	16	113.882
630	374	47.9962
290	857	30.7978
416	1146	3.71433
14	118	102.386
421	1032	25.7838
481	966	10.6573
528	993	9.73373
750	857	17.0181
183	539	43.5147
377	867	28.1561
1044	951	57.9003
985	409	48.952
353	1019	22.6448
621	1049	6.70184
164	356	68.3225
127	663	52.3859
1009	637	60.2611
850	875	19.061
411	1135	4.3193
1002	1094	46.3586
799	838	20.0509
259	648	17.6413
474	738	31.0351
473	37	83.2808
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
