27
37.421	17.441
37.393	44.715
0.05	38.16	1.0
28.412	53.695	1.0
19.194	50.999	1.0
61.083	45.239	1.0
6.278	0.326	1.0
41.372	28.508	1.0
42.835	1.794	1.0
33.981	31.912	1.0
35.567	59.796	1.0
25.77	11.828	1.0
28.058	30.596	1.0
61.645	27.696	1.0
56.029	60.25	1.0
39.436	24.516	1.0
6.456	64.012	1.0
63.597	60.206	1.0
59.511	4.539	1.0
17.783	57.975	1.0
42.811	15.252	1.0
40.466	45.903	1.0
63.72	55.307	1.0
26.038	22.474	1.0
23.172	8.768	1.0
57.982	1.397	1.0
14.463	6.237	1.0
10.95	61.956	1.0
53.551	42.829	1.0
0.731	0.861	0.734	0.741	0.865	0.859	0.744	0.74	0.753	0.814	0.716	0.815	0.875	0.898	0.848	0.707	0.82	0.777	0.871	0.73	0.8	0.716	0.882	0.81	0.746	0.747	0.892
