33
804	468
1006	863
749	969	14.981
92	46	69.9554
1040	123	21.6864
768	740	26.7894
1005	526	1.77236
827	569	17.3684
1066	33	21.1086
737	166	36.1377
858	208	17.2492
486	537	23.7987
906	143	20.2754
657	350	19.9535
326	956	9.86424
1077	1006	22.1638
414	575	16.8716
1013	249	33.2509
629	258	22.2729
991	874	4.97176
458	884	17.9434
340	251	14.7331
410	230	16.803
413	844	12.3588
997	523	2.09894
978	994	25.899
556	24	24.9811
511	988	25.9506
907	36	23.8523
823	963	21.0481
857	646	23.594
293	933	11.15
85	1006	47.3838
801	364	30.4632
674	47	24.7873
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
