27
39.178	46.783
36.386	37.122
48.879	7.242	1.0
40.078	8.533	1.0
24.53	15.528	1.0
40.798	57.455	1.0
59.737	39.962	1.0
55.961	24.222	1.0
35.466	33.227	1.0
28.467	34.014	1.0
1.121	36.266	1.0
18.796	15.493	1.0
53.457	41.973	1.0
16.172	52.35	1.0
24.988	49.468	1.0
36.876	54.538	1.0
37.548	21.189	1.0
1.351	57.255	1.0
60.064	27.446	1.0
53.219	3.078	1.0
33.48	23.62	1.0
7.323	45.045	1.0
14.877	41.351	1.0
20.406	21.2	1.0
4.177	60.572	1.0
52.79	56.754	1.0
27.594	15.181	1.0
11.308	25.863	1.0
37.427	30.714	1.0
0.826	0.858	0.817	0.895	0.807	0.758	0.775	0.752	0.841	0.751	0.885	0.784	0.756	0.707	0.865	0.73	0.71	0.736	0.788	0.818	0.712	0.855	0.89	0.791	0.864	0.869	0.805
