21
12.564	26.471
13.172	8.61
16.604	22.639	1.0
15.291	11.447	1.0
11.149	2.081	1.0
26.213	18.554	1.0
33.823	17.342	1.0
34.869	2.181	1.0
9.283	19.143	1.0
24.016	5.885	1.0
37.83	12.945	1.0
5.516	14.23	1.0
3.853	1.065	1.0
9.028	15.939	1.0
13.613	13.494	1.0
10.674	25.554	1.0
19.906	36.63	1.0
25.055	0.044	1.0
31.576	15.16	1.0
3.317	19.534	1.0
7.493	29.718	1.0
22.038	13.054	1.0
33.528	7.797	1.0
0.734	0.89	0.879	0.769	0.855	0.763	0.861	0.822	0.895	0.879	0.86	0.774	0.774	0.762	0.819	0.854	0.729	0.748	0.856	0.87	0.862
