25
0.696	29.345
37.119	32.62
0.013	19.664	1.0
2.863	30.036	1.0
22.368	2.826	1.0
33.301	42.611	1.0
24.412	33.963	1.0
7.386	3.807	1.0
40.281	16.301	1.0
21.353	40.948	1.0
28.658	8.635	1.0
36.026	25.798	1.0
5.394	21.312	1.0
43.57	20.007	1.0
33.996	3.821	1.0
6.807	19.114	1.0
21.697	24.596	1.0
23.46	15.728	1.0
17.965	18.379	1.0
36.661	20.829	1.0
26.282	13.222	1.0
2.064	6.801	1.0
16.864	10.739	1.0
24.961	27.451	1.0
8.314	21.773	1.0
0.629	38.655	1.0
16.033	22.238	1.0
0.803	0.75	0.821	0.71	0.867	0.845	0.773	0.836	0.74	0.767	0.71	0.735	0.778	0.808	0.88	0.811	0.815	0.703	0.859	0.753	0.841	0.729	0.78	0.786	0.84
