28
31.363	16.769
52.836	32.352
14.202	24.59	1.0
15.276	18.386	1.0
49.962	39.539	1.0
29.133	34.764	1.0
14.685	46.413	1.0
5.396	40.163	1.0
23.922	50.546	1.0
40.397	23.58	1.0
48.888	53.847	1.0
9.665	50.135	1.0
39.99	9.033	1.0
38.962	45.232	1.0
7.216	14.758	1.0
49.905	50.732	1.0
12.155	14.016	1.0
35.889	27.876	1.0
40.707	30.861	1.0
44.109	2.841	1.0
31.834	24.042	1.0
17.289	16.352	1.0
35.076	47.651	1.0
26.628	50.808	1.0
33.062	17.583	1.0
34.884	2.245	1.0
48.153	37.167	1.0
25.999	19.433	1.0
48.177	2.154	1.0
50.753	47.11	1.0
0.745	0.867	0.864	0.826	0.857	0.709	0.781	0.703	0.779	0.818	0.88	0.84	0.714	0.807	0.722	0.772	0.857	0.897	0.724	0.846	0.716	0.873	0.702	0.809	0.838	0.753	0.857	0.877
