26
25.01	41.914
19.068	8.189
29.588	23.653	1.0
42.084	31.052	1.0
4.162	17.907	1.0
39.254	43.4	1.0
4.402	3.408	1.0
36.181	28.408	1.0
41.557	18.574	1.0
36.912	11.617	1.0
40.74	23.858	1.0
29.799	32.528	1.0
5.417	22.503	1.0
5.317	37.959	1.0
22.441	37.626	1.0
4.381	7.089	1.0
8.789	32.844	1.0
22.536	27.577	1.0
10.931	15.277	1.0
13.416	10.512	1.0
14.533	7.033	1.0
20.808	29.498	1.0
42.655	36.935	1.0
17.704	13.447	1.0
8.402	41.814	1.0
27.849	1.249	1.0
15.086	42.075	1.0
15.048	29.678	1.0
0.774	0.833	0.753	0.732	0.805	0.898	0.721	0.826	0.71	0.832	0.71	0.88	0.819	0.865	0.841	0.789	0.818	0.761	0.754	0.718	0.897	0.891	0.752	0.703	0.819	0.876
