28
37.109	54.567
33.049	63.395
2.323	27.049	1.0
32.524	36.69	1.0
36.403	7.924	1.0
3.888	58.092	1.0
11.615	37.754	1.0
14.016	16.743	1.0
4.625	32.449	1.0
5.088	63.242	1.0
37.131	50.562	1.0
21.808	13.285	1.0
10.497	59.879	1.0
46.871	62.494	1.0
62.624	31.519	1.0
17.642	33.217	1.0
50.894	39.54	1.0
52.947	26.753	1.0
33.482	18.561	1.0
35.478	34.719	1.0
0.494	22.676	1.0
57.135	1.377	1.0
28.067	58.807	1.0
6.227	56.418	1.0
15.474	36.483	1.0
56.462	51.123	1.0
10.452	35.513	1.0
19.867	55.712	1.0
19.112	18.328	1.0
23.61	47.738	1.0
0.845	0.864	0.75	0.818	0.868	0.872	0.847	0.765	0.86	0.74	0.835	0.774	0.715	0.87	0.892	0.857	0.785	0.823	0.818	0.704	0.746	0.877	0.719	0.747	0.82	0.874	0.712	0.817
